62982409	62866852	115557	544.033265	0.307152	19309703
50449011	50449011	0	inf	0.867792	43779273
17388193	17388193	0	inf	0.011545	200739
35404719	35404719	0	inf	0.511060	18093932
53312308	53312308	0	inf	0.677425	36115095
71264591	71264591	0	inf	0.758006	54019022
89117394	89117394	0	inf	0.807598	71970986
107024311	107024311	0	inf	0.839329	89828587
124936105	124936105	0	inf	0.862291	107731295
142819276	142819276	0	inf	0.879831	125656863
160716069	160716069	0	inf	0.893143	143542501
17606156	17606156	0	inf	0.021599	380278
6901070	6901070	0	inf	0.000402	2773
14147461	14147461	0	inf	0.533621	7549385
6590041	6590041	0	inf	0.000186	1224
13917139	13917139	0	inf	0.524242	7295946
21226140	21226140	0	inf	0.688974	14624260
29939219	29939219	0	inf	0.732763	21938342
37252432	37252432	0	inf	0.823046	30660476
46213213	46213213	0	inf	0.856971	39603393
55236146	55236146	0	inf	0.870466	48081165
62975638	62975638	0	inf	0.888502	55954002
17591052	17591052	0	inf	0.000150	2631
17486981	17486981	0	inf	0.000071	1240
35362333	35362333	0	inf	0.514561	18196094
54155652	54155652	0	inf	0.665945	36064678
73450624	73450624	0	inf	0.746817	54854196
92129962	92129962	0	inf	0.805037	74168066
110166406	110166406	0	inf	0.844328	93016550
128416885	128416885	0	inf	0.863456	110882311
146283205	146283205	0	inf	0.882663	129118759
164269092	164269092	0	inf	0.894928	147009080
6964152	6964152	0	inf	0.000384	2673
6602337	6602337	0	inf	0.000147	973
13858210	13858210	0	inf	0.526993	7303182
22137116	22137116	0	inf	0.700666	15510715
29880116	29880116	0	inf	0.775531	23172965
37467818	37467818	0	inf	0.815886	30569466
44722389	44722389	0	inf	0.853093	38152350
52023565	52023565	0	inf	0.872716	45401780
59297745	59297745	0	inf	0.888826	52705393
67790148	67790148	0	inf	0.884846	59983848
225511918	225426272	85646	2632.070056	0.612406	138052363
226149718	226130032	19686	11486.845068	0.589402	133281554
359502556	355347144	4155412	85.514299	0.340707	121069235
360156619	356068563	4088056	87.099727	0.339517	120891216
360502521	356478860	4023661	88.595650	0.338891	120807464
360845082	356884918	3960164	90.118722	0.338750	120894710
361207103	357309772	3897331	91.680633	0.336446	120215521
361561393	357731535	3829858	93.405953	0.335287	119942796
361899900	358176963	3722937	96.208172	0.333961	119616986
362241978	358599768	3642210	98.456643	0.334555	119971309
36993137	36993137	0	inf	0.529119	19573768
55276850	55276850	0	inf	0.681670	37680555
260704794	257089635	3615159	71.114337	0.217669	55960518
261365882	258354718	3011164	85.798953	0.219851	56799564
261725463	259306351	2419112	107.190718	0.221270	57376591
262084119	260240925	1843194	141.190198	0.222748	57968134
262459821	261192471	1267350	206.093400	0.224144	58544667
262813410	262120433	692977	378.252717	0.225543	59119490
263165178	263058545	106633	2466.952491	0.226926	59694835
221718943	221718943	0	inf	0.917894	203514412
7450646	7450646	0	inf	0.083092	619088
15122022	15122022	0	inf	0.541859	8194001
61761216	57376330	4384886	13.085022	0.275621	15814112
62378560	58618026	3760534	15.587687	0.284423	16672307
62752873	59584225	3168648	18.804305	0.289780	17266303
63096168	60518538	2577630	23.478365	0.295087	17858245
63440461	61467899	1972562	31.161453	0.300148	18449456
63790565	62413946	1376619	45.338577	0.305298	19054847
64138680	64007853	130827	489.255681	0.307297	19669421
50920908	50920908	0	inf	0.871554	44380321
17338807	17338807	0	inf	0.011974	207615
35269634	35269634	0	inf	0.511243	18031358
53214844	53214844	0	inf	0.675393	35940914
71143863	71143863	0	inf	0.757854	53916665
89002617	89002617	0	inf	0.806972	71822661
106935673	106935673	0	inf	0.838772	89694669
124795509	124795509	0	inf	0.862297	107610779
143095899	143095899	0	inf	0.876805	125467204
160891691	160891691	0	inf	0.893557	143765912
17493121	17493121	0	inf	0.021644	378623
7022249	7022249	0	inf	0.000648	4547
7974223	7974223	0	inf	0.000123	980
15147334	15147334	0	inf	0.570712	8644771
22289599	22289599	0	inf	0.709661	15818064
29429060	29429060	0	inf	0.780795	22978074
36570148	36570148	0	inf	0.822848	30091684
43716082	43716082	0	inf	0.852200	37254843
50996414	50996414	0	inf	0.870275	44380912
58167233	58167233	0	inf	0.888200	51664122
65355512	65355512	0	inf	0.900265	58837297
19876329	19876329	0	inf	0.000191	3795
41094230	41094230	0	inf	0.501083	20591626
62718281	62718281	0	inf	0.670496	42052346
19442292	19442292	0	inf	0.000086	1670
39566883	39566883	0	inf	0.509371	20154238
60612651	60612651	0	inf	0.664290	40264357
82533676	82533676	0	inf	0.746055	61574622
102597229	102597229	0	inf	0.811069	83213417
122892660	122892660	0	inf	0.840441	103284074
143481330	143481330	0	inf	0.861320	123583368
7882837	7882837	0	inf	0.000552	4354
7656271	7656271	0	inf	0.000152	1160
15531138	15531138	0	inf	0.537330	8345342
24365283	24365283	0	inf	0.676289	16477973
31802190	31802190	0	inf	0.787824	25054515
38977445	38977445	0	inf	0.833577	32490718
46239853	46239853	0	inf	0.857428	39647367
53799033	53799033	0	inf	0.879024	47290625
60972744	60972744	0	inf	0.893349	54469954
68164569	68164569	0	inf	0.904211	61635135
241636154	240305182	1330972	180.548638	0.558334	134170524
242459070	241211778	1247292	193.388379	0.558962	134828179
368293337	365868906	2424431	150.909185	0.312385	114291804
368910296	366603263	2307033	158.906814	0.312352	114509259
369254251	367063483	2190768	167.550139	0.313211	114968450
369593118	367514886	2078232	176.840163	0.313430	115190188
369935486	367980801	1954685	188.255806	0.313586	115393586
370287000	368446909	1840091	200.232982	0.311585	114802636
370631702	368924334	1707368	216.077807	0.312387	115247294
370967350	369378632	1588718	232.501068	0.311334	115000223
59242897	59242897	0	inf	0.330151	19559116
77220693	77220693	0	inf	0.776777	59983296
274109612	270454210	3655402	73.987542	0.288076	77911424
274767963	271737659	3030304	89.673399	0.289811	78752600
275125898	272675999	2449899	111.300914	0.290997	79347777
275483674	273633061	1850613	147.860769	0.292158	79944206
275831905	274561524	1270381	216.125339	0.293294	80527355
276201895	275510462	691433	398.462992	0.294389	81107150
276548526	276435700	112826	2450.106358	0.295497	81685965
212666239	212666239	0	inf	0.916381	194883273
7089380	7089380	0	inf	0.080742	572411
14333192	14333192	0	inf	0.543271	7786810
60216626	56243832	3972794	14.157249	0.266914	15012244
60842740	57815851	3026889	19.100750	0.280007	16188820
61202189	58756255	2445934	24.022012	0.285592	16780320
61556798	59686600	1870198	31.914589	0.290852	17359941
61907833	60613126	1294707	46.816095	0.295888	17934670
62262131	61566242	695889	88.471354	0.300665	18510785
62615985	62508128	107857	579.546325	0.305738	19111112
50992019	50992019	0	inf	0.853360	43514571
17436427	17436427	0	inf	0.012057	210227
35422623	35422623	0	inf	0.511663	18124430
53240732	53240732	0	inf	0.678113	36103225
71085507	71085507	0	inf	0.758596	53925199
88926893	88926893	0	inf	0.807024	71766164
106771126	106771126	0	inf	0.839267	89609503
124613681	124613681	0	inf	0.862381	107464514
142765893	142765893	0	inf	0.877625	125294954
160653525	160653525	0	inf	0.893018	143466513
17483925	17483925	0	inf	0.021934	383496
7399732	7399732	0	inf	0.000369	2729
6466149	6466149	0	inf	0.000150	968
13612549	13612549	0	inf	0.523964	7132491
20868579	20868579	0	inf	0.684318	14280750
28025048	28025048	0	inf	0.768759	21544502
35212223	35212223	0	inf	0.814949	28696151
42338123	42338123	0	inf	0.847874	35897396
50053765	50053765	0	inf	0.859358	43014106
57238904	57238904	0	inf	0.886281	50729726
64408313	64408313	0	inf	0.899027	57904832
17460211	17460211	0	inf	0.000163	2844
17564223	17564223	0	inf	0.000068	1200
35397150	35397150	0	inf	0.515434	18244910
53283960	53283960	0	inf	0.677212	36084515
71088121	71088121	0	inf	0.759285	53976176
88947129	88947129	0	inf	0.806991	71779576
106700461	106700461	0	inf	0.839966	89624768
124986897	124986897	0	inf	0.859295	107400637
142764740	142764740	0	inf	0.880250	125668724
160941653	160941653	0	inf	0.893552	143809761
6778882	6778882	0	inf	0.000417	2827
13937190	13937190	0	inf	0.533283	7432473
6495886	6495886	0	inf	0.000190	1233
13702824	13702824	0	inf	0.523004	7166626
20820331	20820331	0	inf	0.690264	14371525
28035888	28035888	0	inf	0.767357	21513536
35290893	35290893	0	inf	0.813737	28717490
42456601	42456601	0	inf	0.846862	35954884
49752931	49752931	0	inf	0.870339	43301916
56893144	56893144	0	inf	0.886197	50418531
184350682	184329429	21253	8673.101633	0.617611	113843792
352075667	350846667	1229000	285.473285	0.325384	114159809
352729614	351566874	1162740	302.360695	0.324388	114043941
353094893	351996932	1097961	320.591471	0.324115	114087350
353444202	352411033	1033169	341.097181	0.322740	113736989
353796847	352827595	969252	364.020497	0.323099	113998214
354581946	353676350	905596	390.545398	0.319989	113172559
354952264	354123344	828920	427.210520	0.320985	113668333
355295997	354532051	763946	464.079989	0.321601	114017744
355637187	354944867	692320	512.689027	0.320969	113926389
27395961	27395961	0	inf	0.364738	9992358
251059315	246936799	4122516	59.899537	0.113793	28099776
251693706	248177774	3515932	70.586625	0.116657	28951732
252070463	249118221	2952242	84.382724	0.118538	29529900
252409607	250036164	2373443	105.347448	0.120358	30093888
252751416	250943530	1807886	138.804952	0.122232	30673392
253101477	251858518	1242959	202.628178	0.124031	31238270
253449108	252778377	670731	376.869978	0.125817	31803801
253794806	253691978	102828	2467.148812	0.127620	32376149
238681097	238681097	0	inf	0.927890	221469905
7066397	7066397	0	inf	0.082713	584486
59674669	55554118	4120551	13.482206	0.140047	7780210
60299933	56775391	3524542	16.108587	0.152042	8632228
60643469	57688165	2955304	19.520213	0.159525	9202695
60991973	58602642	2389331	24.526799	0.166704	9769289
61338522	59517989	1820533	32.692617	0.173664	10336121
61698539	60461173	1237366	48.862805	0.180387	10906411
62042644	61371372	671272	91.425491	0.187204	11488961
62380998	62277778	103220	603.349913	0.193551	12053955
56936487	56936487	0	inf	0.884817	50378386
18311148	18311148	0	inf	0.000199	3649
20124129	20124129	0	inf	0.000065	1317
39653710	39653710	0	inf	0.524950	20816219
58225587	58225587	0	inf	0.693245	40364618
76782701	76782701	0	inf	0.767631	58940750
95553334	95553334	0	inf	0.810875	77481763
114378600	114378600	0	inf	0.841574	96258011
132896523	132896523	0	inf	0.865987	115086660
151539956	151539956	0	inf	0.881656	133606130
170100654	170100654	0	inf	0.895050	152248669
7557704	7557704	0	inf	0.000742	5610
6462105	6462105	0	inf	0.000157	1014
13729443	13729443	0	inf	0.518900	7124209
20918480	20918480	0	inf	0.688391	14400092
28051627	28051627	0	inf	0.770044	21600984
35260279	35260279	0	inf	0.814296	28712296
42443323	42443323	0	inf	0.846584	35931840
49622579	49622579	0	inf	0.868619	43103133
56759132	56759132	0	inf	0.886199	50299888
63947607	63947607	0	inf	0.898286	57443258
17511842	17511842	0	inf	0.000228	3995
35304021	35304021	0	inf	0.515227	18189572
17254777	17254777	0	inf	0.000077	1330
35067159	35067159	0	inf	0.511227	17927268
52903480	52903480	0	inf	0.676021	35763851
70719413	70719413	0	inf	0.757599	53576939
88995335	88995335	0	inf	0.802435	71412934
107784779	107784779	0	inf	0.831928	89669211
126159041	126159041	0	inf	0.859808	108472571
145217279	145217279	0	inf	0.873654	126869660
7201509	7201509	0	inf	0.000551	3969
7445359	7445359	0	inf	0.000136	1013
15021807	15021807	0	inf	0.539979	8111454
22535720	22535720	0	inf	0.696294	15691493
30069840	30069840	0	inf	0.772214	23220348
37672855	37672855	0	inf	0.815825	30734447
45058897	45058897	0	inf	0.851343	38360587
52593865	52593865	0	inf	0.869590	45735092
59795002	59795002	0	inf	0.890978	53276051
67541346	67541346	0	inf	0.897936	60647803
195584839	195563523	21316	9174.494417	0.704195	137714767
362135492	360622358	1513134	238.328104	0.385066	138863306
362756794	361311595	1445199	250.008196	0.380713	137555990
363116036	361740493	1375543	262.980142	0.381345	137947944
363460289	362387137	1073152	337.684817	0.380642	137939882
363807900	362806134	1001766	362.166548	0.375786	136337353
364153583	363220345	933238	389.204410	0.381557	138589430
364515589	363651514	864075	420.856423	0.382240	139002035
364865440	364079803	785637	463.419878	0.381769	138994422
365210892	364498740	712152	511.827166	0.380506	138693900
27261883	27261883	0	inf	0.364989	9950280
250466497	246382907	4083590	60.334879	0.113386	27936309
251119063	247624195	3494868	70.853662	0.116166	28765418
251461716	248529273	2932443	84.751613	0.117998	29326081
251801702	249428844	2372858	105.117476	0.119828	29888493
252159878	250363076	1796802	139.338155	0.121615	30448029
252506198	251269070	1237128	203.106768	0.123470	31024216
252843226	252178564	664662	379.408728	0.125288	31594999
253186451	253083355	103096	2454.831953	0.127061	32157084
238277629	238277629	0	inf	0.927892	221095824
7209833	7209833	0	inf	0.081548	587946
61936913	57554227	4382686	13.132181	0.136844	7875961
62581065	58792627	3788438	15.518962	0.148037	8703491
62926864	59964351	2962513	20.241042	0.154555	9267783
63266664	60899707	2366957	25.729114	0.165774	10095617
63619951	61826174	1793777	34.467035	0.172896	10689480
63962389	62727955	1234434	50.815155	0.179538	11262030
64301584	63628032	673552	94.466399	0.185801	11822153
64639602	64529959	109643	588.546090	0.191887	12382438
58874814	58874814	0	inf	0.888477	52308928
17305398	17305398	0	inf	0.000142	2457
17072228	17072228	0	inf	0.000070	1192
35585262	35585262	0	inf	0.498801	17749976
55783430	55783430	0	inf	0.669116	37325601
76603200	76603200	0	inf	0.739180	56623536
97263495	97263495	0	inf	0.794581	77283772
116030094	116030094	0	inf	0.843938	97922181
134891837	134891837	0	inf	0.865155	116702344
153744047	153744047	0	inf	0.882953	135748760
173338019	173338019	0	inf	0.890898	154426561
6982794	6982794	0	inf	0.000552	3852
6738702	6738702	0	inf	0.000210	1413
14324320	14324320	0	inf	0.517860	7417986
21962581	21962581	0	inf	0.682337	14985872
29484025	29484025	0	inf	0.767535	22630031
36973125	36973125	0	inf	0.815255	30142516
44560330	44560330	0	inf	0.844697	37639980
52050341	52050341	0	inf	0.868887	45225852
59467267	59467267	0	inf	0.886387	52710998
67005059	67005059	0	inf	0.897835	60159462
18221679	18221679	0	inf	0.000310	5654
19209120	19209120	0	inf	0.000069	1318
37761720	37761720	0	inf	0.526097	19866319
65924160	65924160	0	inf	0.583375	38458486
87524067	87524067	0	inf	0.793878	69483472
127701105	127701105	0	inf	0.692108	88382918
146521372	146521372	0	inf	0.877326	128547056
164879075	164879075	0	inf	0.892593	147169964
183333880	183333880	0	inf	0.902791	165512090
201469181	201469181	0	inf	0.913590	184060161
7104238	7104238	0	inf	0.000420	2983
6461901	6461901	0	inf	0.000199	1286
14857395	14857395	0	inf	0.477864	7099807
21892412	21892412	0	inf	0.708260	15505522
29086322	29086322	0	inf	0.774731	22534062
36173097	36173097	0	inf	0.821720	29724167
43242949	43242949	0	inf	0.851138	36805715
50282304	50282304	0	inf	0.872568	43874719
57351152	57351152	0	inf	0.888160	50937008
64418097	64418097	0	inf	0.900122	57984119
185127235	185103807	23428	7900.964956	0.609346	112792232
361676357	360428610	1247747	288.863536	0.314780	113455833
363616517	362439599	1176918	307.956543	0.312598	113297761
364005861	362895813	1110048	326.919028	0.312941	113564901
364336962	363293719	1043243	348.234993	0.313746	113982072
364657571	363681237	976334	372.496745	0.313069	113857247
364981975	364073659	908316	400.822686	0.312684	113839923
365305498	364476544	828954	439.682472	0.312664	113958613
365629788	364869187	760601	479.711685	0.311926	113812335
365948831	365262212	686619	531.972188	0.311833	113900648
28202153	28202153	0	inf	0.370850	10458758
255674761	251571978	4102783	61.317398	0.114638	28839805
256427544	252920885	3506659	72.125885	0.117189	29639671
258154384	255199462	2954922	86.364196	0.118377	30209807
258535637	256130142	2405495	106.477104	0.120103	30761990
258857036	257010981	1846055	139.221736	0.121826	31310677
259176325	257965716	1210609	213.087558	0.123547	31870910
259498274	258848369	649905	398.286471	0.125602	32511785
259822723	259722771	99952	2598.474978	0.127315	33066570
244645244	244645244	0	inf	0.927132	226818327
7189399	7189399	0	inf	0.092747	666793
65060045	58426719	6633326	8.808058	0.137757	8048688
65634128	59992769	5641359	10.634453	0.154422	9264204
65957517	61241567	4715950	12.986051	0.166875	10219699
66277012	62370099	3906913	15.964036	0.178637	11141625
66606422	63565268	3041154	20.901693	0.187804	11937834
66941348	64875713	2065635	31.407152	0.197776	12830839
67264505	66142652	1121853	58.958395	0.208610	13798020
67583302	67420084	163218	413.067701	0.218677	14743222
59559743	59559743	0	inf	0.881207	52484460
17966639	17966639	0	inf	0.000119	2130
17556297	17556297	0	inf	0.000069	1215
35332769	35332769	0	inf	0.515127	18200880
53359705	53359705	0	inf	0.673872	35957607
71583641	71583641	0	inf	0.754499	54009783
89997174	89997174	0	inf	0.802437	72217025
108371253	108371253	0	inf	0.836728	90677309
126076434	126076434	0	inf	0.864659	109013103
143869745	143869745	0	inf	0.880771	126716239
161873769	161873769	0	inf	0.894704	144829128
7246688	7246688	0	inf	0.000797	5778
14245665	14245665	0	inf	0.548642	7815767
6421022	6421022	0	inf	0.000211	1352
13482431	13482431	0	inf	0.522475	7044236
20870539	20870539	0	inf	0.676201	14112683
27949012	27949012	0	inf	0.769124	21496264
34993199	34993199	0	inf	0.816438	28569772
42056616	42056616	0	inf	0.846983	35621252
49130842	49130842	0	inf	0.869069	42698079
56186749	56186749	0	inf	0.885414	49748513
17876353	17876353	0	inf	0.000249	4460
18063591	18063591	0	inf	0.000069	1255
36276171	36276171	0	inf	0.515981	18717809
54475441	54475441	0	inf	0.677961	36932200
72725419	72725419	0	inf	0.757975	55124038
90966165	90966165	0	inf	0.806519	73365942
108892546	108892546	0	inf	0.841320	91613455
126592988	126592988	0	inf	0.865281	109538565
144283424	144283424	0	inf	0.881741	127220585
162097740	162097740	0	inf	0.894174	144943625
6814196	6814196	0	inf	0.000485	3307
14049625	14049625	0	inf	0.526598	7398500
6627965	6627965	0	inf	0.000217	1440
13925030	13925030	0	inf	0.523160	7285025
21201381	21201381	0	inf	0.687394	14573702
28561397	28561397	0	inf	0.765117	21852824
35858182	35858182	0	inf	0.815128	29229011
43151926	43151926	0	inf	0.845816	36498581
50437819	50437819	0	inf	0.868074	43783782
58152521	58152521	0	inf	0.878513	51087729
184840059	184817416	22643	8162.231860	0.616303	113903528
358623380	356878563	1744817	204.536386	0.320793	114484276
359209262	357537692	1671570	213.893341	0.319335	114174392
359536095	357946556	1589539	225.188911	0.318419	113976862
359848466	358746158	1102308	325.450018	0.317608	113940630
360172923	359137568	1035355	346.873843	0.316569	113691694
360496356	359525279	971077	370.233544	0.317634	114197310
360812617	360024192	788425	456.637210	0.317141	114178411
361137338	360429524	707814	509.215025	0.316343	114019247
361456265	360838609	617656	584.206434	0.317105	114423559
28213563	28213563	0	inf	0.367728	10374919
258565056	254518779	4046277	62.901966	0.113597	28912639
259165545	255695749	3469796	73.691868	0.116177	29706036
259489492	256560911	2928581	87.605878	0.117929	30255957
259808404	257426176	2382228	108.061099	0.119648	30800425
260142634	258317461	1825173	141.530398	0.121351	31347055
260479080	259222278	1256802	206.255463	0.123066	31901406
260796092	260094322	701770	370.626162	0.124845	32471395
261112150	261002777	109373	2386.354740	0.126531	33024880
245674057	245674057	0	inf	0.928433	228091881
7174966	7174966	0	inf	0.084675	607537
59624293	55574753	4049540	13.723720	0.140570	7812158
60189449	56738130	3451319	16.439550	0.153039	8683126
60523764	57637092	2886672	19.966623	0.160566	9254533
60850020	58532079	2317941	25.251755	0.167746	9818546
61167685	59400475	1767210	33.612573	0.174865	10387084
61493815	60278330	1215485	49.591998	0.181364	10932339
61812478	61146670	665808	91.838293	0.187865	11487329
62127239	62016234	111005	558.679645	0.194084	12036382
56600850	56600850	0	inf	0.885628	50127317
25046567	25046567	0	inf	0.000123	3073
17067358	17067358	0	inf	0.000073	1244
34697241	34697241	0	inf	0.510372	17708490
52404664	52404664	0	inf	0.674319	35337484
70104364	70104364	0	inf	0.756712	53048842
88218103	88218103	0	inf	0.801825	70735509
106622074	106622074	0	inf	0.833622	88882503
125044449	125044449	0	inf	0.857766	107258836
143287896	143287896	0	inf	0.877161	125686605
161731286	161731286	0	inf	0.890018	143943741
6884538	6884538	0	inf	0.000767	5283
6453015	6453015	0	inf	0.000152	979
13485758	13485758	0	inf	0.525476	7086447
20536248	20536248	0	inf	0.687329	14115164
27595307	27595307	0	inf	0.767990	21192932
34781890	34781890	0	inf	0.812357	28255310
41865178	41865178	0	inf	0.845592	35400846
48948478	48948478	0	inf	0.868206	42497384
56028232	56028232	0	inf	0.884712	49568876
63234892	63234892	0	inf	0.899063	56852164
17483413	17483413	0	inf	0.000216	3776
35236605	35236605	0	inf	0.514393	18125469
17025119	17025119	0	inf	0.000072	1228
34824587	34824587	0	inf	0.507634	17678140
52731198	52731198	0	inf	0.672218	35446865
71049134	71049134	0	inf	0.751391	53385687
89282588	89282588	0	inf	0.803106	71703380
107841178	107841178	0	inf	0.834115	89951903
126051183	126051183	0	inf	0.860754	108499014
144290626	144290626	0	inf	0.878016	126689434
7014753	7014753	0	inf	0.000749	5255
6666240	6666240	0	inf	0.000164	1092
13910588	13910588	0	inf	0.524701	7298897
21198857	21198857	0	inf	0.686660	14556406
28468984	28468984	0	inf	0.766772	21829227
35544581	35544581	0	inf	0.819005	29111187
42608636	42608636	0	inf	0.849141	36180733
49773632	49773632	0	inf	0.868805	43243591
57070560	57070560	0	inf	0.886379	50586150
64162260	64162260	0	inf	0.899297	57700908
192532211	192509017	23194	8299.948995	0.707357	136172602
359195040	358001589	1193451	299.971753	0.381706	136651303
359772299	358645350	1126949	318.244526	0.382113	137042874
360110832	359051716	1059116	339.010756	0.380404	136584656
360429367	359435626	993741	361.699503	0.382154	137359755
360748280	359823291	924989	389.002778	0.379862	136683339
361070779	360216312	854467	421.568430	0.379728	136784294
361394764	360608027	786737	458.359054	0.371318	133900081
361718023	360994909	723114	499.222680	0.378472	136626393
362037986	361402539	635447	568.737501	0.377972	136600177
27224969	27224969	0	inf	0.365702	9956223
251281349	247251771	4029578	61.359222	0.112650	27852845
251861517	248426346	3435171	72.318480	0.115436	28677368
252180962	249323497	2857465	87.253386	0.117349	29257888
252527842	250221183	2306659	108.477752	0.119134	29809842
252844666	251084544	1760122	142.651784	0.120919	30360770
253161293	251946479	1214814	207.395107	0.122685	30910030
253481028	252825258	655770	385.539531	0.124438	31461000
253805301	253707076	98225	2582.917546	0.126173	32010876
238977961	238977961	0	inf	0.928301	221843585
7053462	7053462	0	inf	0.085203	600973
60707607	56726191	3981416	14.247743	0.136189	7725480
61280230	57866044	3414186	16.948709	0.147544	8537809
61613789	58745557	2868232	20.481452	0.154439	9072606
61929396	59620678	2308718	25.824149	0.161377	9621397
62249212	60489822	1759390	34.381133	0.168321	10181700
62567952	61357651	1210301	50.696191	0.174833	10727362
62891060	62231550	659510	94.360283	0.181200	11276377
63214402	63113154	101248	623.352106	0.187462	11831291
58048899	58048899	0	inf	0.886075	51435705
19594580	19594580	0	inf	0.000174	3408
39262944	39262944	0	inf	0.518470	20356673
17157825	17157825	0	inf	0.000073	1245
34866462	34866462	0	inf	0.510529	17800331
52545308	52545308	0	inf	0.675461	35492316
70214076	70214076	0	inf	0.757280	53171711
87929032	87929032	0	inf	0.805675	70842201
106078862	106078862	0	inf	0.834779	88552388
123868971	123868971	0	inf	0.861655	106732353
141575506	141575506	0	inf	0.879524	124519031
7090632	7090632	0	inf	0.000800	5673
14643657	14643657	0	inf	0.525157	7690223
6649075	6649075	0	inf	0.000206	1370
14109699	14109699	0	inf	0.518865	7321024
21161239	21161239	0	inf	0.696605	14741016
28428419	28428419	0	inf	0.766633	21794160
35614913	35614913	0	inf	0.816014	29062266
42824403	42824403	0	inf	0.846167	36236582
50061705	50061705	0	inf	0.868218	43464477
57284546	57284546	0	inf	0.885183	50707317
18240417	18240417	0	inf	0.000263	4795
17656273	17656273	0	inf	0.000074	1300
35383808	35383808	0	inf	0.516794	18286138
