1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
1	0	1	0.000000	-nan	0
